n;min;p
940000;141;0.1
940000;149;0.1
940000;159;0.1
940000;131;0.1
940000;126;0.1
940000;144;0.1
940000;128;0.1
940000;155;0.1
940000;126;0.1
940000;141;0.1
940000;131;0.1
940000;130;0.1
940000;127;0.1
940000;149;0.1
940000;150;0.1
940000;141;0.1
940000;147;0.1
940000;126;0.1
940000;171;0.1
940000;153;0.1
940000;126;0.1
940000;139;0.1
940000;136;0.1
940000;144;0.1
940000;139;0.1
940000;139;0.1
940000;129;0.1
940000;138;0.1
940000;134;0.1
940000;128;0.1
940000;121;0.1
940000;147;0.1
940000;143;0.1
940000;123;0.1
940000;127;0.1
940000;140;0.1
940000;128;0.1
940000;143;0.1
940000;155;0.1
940000;137;0.1
950000;123;0.1
950000;129;0.1
950000;134;0.1
950000;163;0.1
950000;143;0.1
950000;136;0.1
950000;125;0.1
950000;131;0.1
950000;161;0.1
950000;156;0.1
950000;136;0.1
950000;133;0.1
950000;154;0.1
950000;135;0.1
950000;136;0.1
950000;131;0.1
950000;123;0.1
950000;115;0.1
950000;121;0.1
950000;129;0.1
950000;129;0.1
950000;153;0.1
950000;125;0.1
950000;138;0.1
950000;142;0.1
950000;131;0.1
950000;135;0.1
950000;137;0.1
950000;144;0.1
950000;150;0.1
950000;126;0.1
950000;139;0.1
950000;137;0.1
950000;151;0.1
950000;129;0.1
950000;155;0.1
950000;127;0.1
950000;151;0.1
950000;148;0.1
950000;175;0.1
950000;127;0.1
950000;138;0.1
950000;129;0.1
950000;130;0.1
950000;119;0.1
950000;120;0.1
950000;136;0.1
950000;141;0.1
950000;139;0.1
950000;144;0.1
960000;122;0.1
960000;138;0.1
960000;127;0.1
960000;158;0.1
960000;146;0.1
960000;127;0.1
960000;131;0.1
960000;132;0.1
960000;137;0.1
960000;133;0.1
960000;119;0.1
960000;165;0.1
960000;131;0.1
960000;139;0.1
960000;157;0.1
960000;155;0.1
960000;131;0.1
960000;131;0.1
960000;148;0.1
960000;140;0.1
960000;137;0.1
960000;139;0.1
960000;130;0.1
960000;140;0.1
960000;129;0.1
960000;137;0.1
960000;133;0.1
960000;131;0.1
960000;153;0.1
960000;122;0.1
960000;136;0.1
960000;135;0.1
960000;147;0.1
960000;143;0.1
960000;137;0.1
960000;152;0.1
960000;149;0.1
960000;138;0.1
960000;141;0.1
960000;131;0.1
960000;134;0.1
960000;125;0.1
960000;139;0.1
960000;136;0.1
960000;135;0.1
960000;151;0.1
960000;161;0.1
960000;131;0.1
960000;134;0.1
960000;131;0.1
970000;143;0.1
970000;134;0.1
970000;137;0.1
970000;137;0.1
970000;131;0.1
970000;123;0.1
970000;146;0.1
970000;137;0.1
970000;128;0.1
970000;161;0.1
970000;127;0.1
970000;132;0.1
970000;144;0.1
970000;177;0.1
970000;171;0.1
970000;145;0.1
970000;121;0.1
970000;144;0.1
970000;150;0.1
970000;131;0.1
970000;135;0.1
970000;123;0.1
970000;148;0.1
970000;145;0.1
970000;119;0.1
970000;122;0.1
970000;139;0.1
970000;131;0.1
970000;145;0.1
970000;156;0.1
970000;130;0.1
970000;131;0.1
970000;126;0.1
970000;133;0.1
970000;142;0.1
970000;144;0.1
970000;143;0.1
970000;133;0.1
970000;147;0.1
970000;131;0.1
970000;151;0.1
970000;146;0.1
970000;124;0.1
970000;143;0.1
970000;133;0.1
970000;125;0.1
970000;157;0.1
970000;136;0.1
970000;120;0.1
970000;148;0.1
980000;142;0.1
980000;132;0.1
980000;131;0.1
980000;127;0.1
980000;121;0.1
980000;156;0.1
980000;139;0.1
980000;149;0.1
980000;143;0.1
980000;132;0.1
980000;145;0.1
980000;145;0.1
980000;131;0.1
980000;133;0.1
980000;135;0.1
980000;149;0.1
980000;123;0.1
980000;139;0.1
980000;137;0.1
980000;135;0.1
980000;148;0.1
980000;130;0.1
980000;131;0.1
980000;121;0.1
980000;122;0.1
980000;140;0.1
980000;168;0.1
980000;142;0.1
980000;133;0.1
980000;125;0.1
980000;144;0.1
980000;183;0.1
980000;147;0.1
980000;139;0.1
980000;130;0.1
980000;126;0.1
980000;144;0.1
980000;129;0.1
980000;128;0.1
980000;120;0.1
980000;134;0.1
980000;129;0.1
980000;153;0.1
980000;143;0.1
980000;142;0.1
980000;129;0.1
980000;137;0.1
980000;124;0.1
980000;159;0.1
980000;139;0.1
990000;142;0.1
990000;124;0.1
990000;153;0.1
990000;138;0.1
990000;122;0.1
990000;163;0.1
990000;134;0.1
990000;134;0.1
990000;140;0.1
990000;136;0.1
990000;141;0.1
990000;128;0.1
990000;143;0.1
990000;123;0.1
990000;147;0.1
990000;148;0.1
990000;136;0.1
990000;128;0.1
990000;142;0.1
990000;154;0.1
990000;151;0.1
990000;122;0.1
990000;149;0.1
990000;156;0.1
990000;151;0.1
990000;151;0.1
990000;128;0.1
990000;157;0.1
990000;127;0.1
990000;127;0.1
990000;137;0.1
990000;140;0.1
990000;153;0.1
990000;132;0.1
990000;170;0.1
990000;145;0.1
990000;128;0.1
990000;143;0.1
990000;142;0.1
990000;129;0.1
990000;136;0.1
990000;146;0.1
990000;138;0.1
990000;136;0.1
990000;158;0.1
990000;140;0.1
990000;133;0.1
990000;136;0.1
990000;146;0.1
990000;139;0.1
1000000;127;0.1
1000000;136;0.1
1000000;173;0.1
1000000;144;0.1
1000000;131;0.1
1000000;139;0.1
1000000;140;0.1
1000000;126;0.1
1000000;144;0.1
1000000;149;0.1
1000000;149;0.1
1000000;147;0.1
1000000;135;0.1
1000000;141;0.1
1000000;129;0.1
1000000;197;0.1
1000000;128;0.1
1000000;143;0.1
1000000;135;0.1
1000000;133;0.1
1000000;129;0.1
1000000;131;0.1
1000000;146;0.1
1000000;140;0.1
1000000;138;0.1
1000000;149;0.1
1000000;135;0.1
1000000;131;0.1
1000000;152;0.1
1000000;131;0.1
1000000;143;0.1
1000000;130;0.1
1000000;149;0.1
1000000;121;0.1
1000000;129;0.1
1000000;146;0.1
1000000;134;0.1
1000000;126;0.1
1000000;155;0.1
1000000;137;0.1
1000000;131;0.1
1000000;126;0.1
1000000;124;0.1
1000000;133;0.1
1000000;130;0.1
1000000;142;0.1
1000000;127;0.1
1000000;136;0.1
1000000;135;0.1
1000000;117;0.1
